CAQ4,51.9556007385254,-122.138999938965,small_airport,Springhouse Airpark,,,,,3250,,,,,,,,,,,,
CAQ5,50.2663993835449,-117.813003540039,small_airport,Nakusp Airport,,,,,1689,,,,,,,,,,,,
CAQ6,53.25,-132.067001342773,seaplane_base,Queen Charlotte City Seaplane Base,,,,,,,,,,,,,,,,,
CAQ8,49.8833007812,-124.532997131,seaplane_base,Powell Lake Seaplane Base,,,,,183,,,,,,,,,,,,
CAR2,49.6666984558105,-116.817001342773,small_airport,Crawford Bay Airport,,,,,1760,,,,,,,,,,,,
CAR3,50.6747016907,-121.893997192,small_airport,Lillooet Airport,,,,,1320,,,,,,,,,,,,
CAR5,43.7827292694,-80.4329252243,small_airport,Arthur (Arthur South),,,,,1530,,,,,,,,,,,,
CAR7,50.0332984924316,-127.366996765137,seaplane_base,Kyuquot Seaplane Base,,,,,,,,,,,,,,,,,
CAR9,52.1666984558105,-128.132995605469,seaplane_base,Bella Bella/Waglisla Seaplane Base,,,,,,,,,,,,,,,,,
CAS2,53.073299407959,-125.408996582031,small_airport,Moose Lake (Lodge) Airport,,,,,3500,,,,,,,,,,,,
CAS3,53.0881004333496,-121.514999389648,small_airport,Barkerville Airport,,,,,4060,,,,,,,,,,,,
CAS4,49.1666984558105,-122.532997131348,seaplane_base,Fort Langley Seaplane Base,,,,,10,,,,,,,,,,,,
CAT1,43.6833000183,-81.0044021606,small_airport,Atwood / Coghlin Airport,,,,,1215,,,,,,,,,,,,
CAT3,49.2167015075684,-124.016998291016,seaplane_base,Nanaimo/Long Lake Seaplane Base,,,,,390,,,,,,,,,,,,
CAT4,49.3372001647949,-124.393997192383,small_airport,Qualicum Beach Airport,,,,,191,,,,,,,,,,,,
CAT5,50.5755996704102,-127.028999328613,small_airport,Port Mcneill Airport,,,,,225,,,,,,,,,,,,
CAT6,50.008784496,-125.24260506,heliport,Campbell River (Campbell River & District General Hospital) Heliport,,,,,228,,,,,,,,,,,,
CAT7,49.5,-124.349998474121,seaplane_base,Lasqueti Island/False Bay Seaplane Base,,,,,,,,,,,,,,,,,
CAU3,49.1733016967773,-119.551002502441,small_airport,Oliver Airport,,,,,1015,,,,,,,,,,,,
CAU4,54.0461006164551,-124.012001037598,small_airport,Vanderhoof Airport,,,,,2225,,,,,,,,,,,,
CAU6,49.6833000183105,-126.116996765137,seaplane_base,Gold River Seaplane Base,,,,,,,,,,,,,,,,,
CAU8,51.6833000183105,-127.25,seaplane_base,Rivers Inlet Seaplane Base,,,,,,,,,,,,,,,,,
CAU9,56.5275001526,-124.472999573,seaplane_base,Fort Grahame Seaplane Base,,,,,2205,,,,,,,,,,,,
CAV3,51.6425018310547,-121.306999206543,small_airport,One Hundred Mile House Airport,,,,,3055,,,,,,,,,,,,
CAV4,53.314998626709,-120.170997619629,small_airport,Mcbride Airport,,,,,2350,,,,,,,,,,,,
CAV5,50.88330078125,-126.833000183105,seaplane_base,Sullivan Bay Seaplane Base,,,,,,,,,,,,,,,,,
CAV6,50.041111,-96.585833,small_airport,Beausejour/Av-Ranch Airpark,,,,,800,,,,,,,,,,,,
CAV7,50.0666999817,-124.983001709,seaplane_base,Mansons Landing Seaplane Base,,,,,,,,,,,,,,,,,
CAV8,48.63330078125,-123.633003234863,seaplane_base,Shawnigan Lake Seaplane Base,,,,,380,,,,,,,,,,,,
CAV9,50.1377983093262,-97.0614013671875,small_airport,Oak Hammock Air Park,,,,,755,,,,,,,,,,,,
CAW3,51.7999992370605,-123.583000183105,small_airport,Scum Lake Airport,,,,,3950,,,,,,,,,,,,
CAW4,50.1202526317,-122.95467943,heliport,Whistler (Hospital) Heliport,,,,,2182,,,,,,,,,,,,
CAW5,50.7167015075684,-127.483001708984,seaplane_base,Port Hardy Seaplane Base,,,,,,,,,,,,,,,,,
CAW6,57.4166984558105,-125.650001525879,seaplane_base,Fort Ware Seaplane Base,,,,,2445,,,,,,,,,,,,
CAW7,48.8666992188,-123.300003052,seaplane_base,Mayne Island Seaplane Base,,,,,0,,,,,,,,,,,,
CAW8,52.1500015258789,-128.082992553711,seaplane_base,Bella Bella/Shearwater Seaplane Base,,,,,,,,,,,,,,,,,
CAW9,50.0999984741211,-125.050003051758,seaplane_base,Whaletown Seaplane Base,,,,,,,,,,,,,,,,,
CAX2,57.2691650390625,-109.847503662109,small_airport,Axe Lake,,,,,1758,,,,,,,,,,,,
CAX5,52.61669921875,-121.5,small_airport,Likely Airport,,,,,3225,,,,,,,,,,,,
CAX6,48.8499984741211,-123.5,seaplane_base,Ganges Seaplane Base,,,,,,,,,,,,,,,,,
CAX7,50.61669921875,-126.317001342773,seaplane_base,Minstrel Island Seaplane Base,,,,,,,,,,,,,,,,,
CAX8,54.7167015075684,-127.050003051758,seaplane_base,Smithers/Tyhee Lake Seaplane Base,,,,,1640,,,,,,,,,,,,
CAY2,51.551700592041,-122.327003479004,small_airport,Gang Ranch Airport,,,,,2150,,,,,,,,,,,,
CAY4,53.4166984558105,-129.25,seaplane_base,Hartley Bay Seaplane Base,,,,,,,,,,,,,,,,,
CAY7,49.13330078125,-122.300003051758,seaplane_base,Mission Seaplane Base,,,,,10,,,,,,,,,,,,
CAY9,50.0499992370605,-119.400001525879,seaplane_base,Winfield (Wood Lake) Seaplane Base,,,,,1283,,,,,,,,,,,,
CAZ3,55.5,-125.983001708984,seaplane_base,Takla Landing Seaplane Base,,,,,2260,,,,,,,,,,,,
CAZ4,52.9826679166,-122.500758469,heliport,Quesnel (G.R. Baker Memorial Hospital) Heliport,,,,,1600,,,,,,,,,,,,
CAZ5,50.7751091109,-121.321227551,small_airport,Cache Creek-Ashcroft Regional Airport,,,,,2034,,,,,,,,,,,,
CAZ6,54.4166984558105,-124.266998291016,seaplane_base,Fort St. James/Stuart River Seaplane Base,,,,,,,,,,,,,,,,,
CBA3,55,-129.949996948242,seaplane_base,Kincolith Seaplane Base,,,,,,,,,,,,,,,,,
CBA8,53.855598449707,-122.907997131348,small_airport,Beaverley Airport,,,,,2420,,,,,,,,,,,,
CBA9,56.2750015258789,-124.052001953125,small_airport,Ospika Airport,,,,,2300,,,,,,,,,,,,
CBB2,50.0463981628418,-125.252998352051,heliport,Campbell River (West Coast) Heliport,,,,,7,,,,,,,,,,,,
CBB5,50.4257417034,-127.488433421,heliport,Port Alice (Hospital) Heliport,,,,,50,,,,,,,,,,,,
CBB7,49.7430992126465,-122.16300201416,small_airport,Tipella Airport,,,,,55,,,,,,,,,,,,
CBB9,49.0372009277,-119.488998413,small_airport,Osoyoos Airport,,,,,1100,,,,,,,,,,,,
CBC2,66.0374984741211,-124.714996337891,small_airport,Ford Bay Airport,,,,,673,,,,,,,,,,,,
CBC3,50.5833015441895,-126.932998657227,seaplane_base,Alert Bay Seaplane Base,,,,,,,,,,,,,,,,,
CBC4,50.669028798,-120.333158076,heliport,Kamloops (Royal Inland Hospital) Heliport,,,,,1349,,,,,,,,,,,,
CBC5,48.4900036748,-123.390291631,heliport,Victoria (BC Hydro) Heliport,,,,,40,,,,,,,,,,,,
CBC6,50.9969638393,-113.89388904,heliport,Calgary / Blue-Con Heliport,,,,,3440,,,,,,,,,,,,
CBC7,49.2868921105,-123.106112257,heliport,Harbour (Public) Heliport,,,,,2,,,,,,,,,,,,
CBC8,49.1511001586914,-125.908996582031,heliport,Tofino (Hospital) Heliport,,,,,50,,,,,,,,,,,,
CBC9,47.6131791919,-57.6239991188,heliport,Burgeo (Calder Health Care Corp) Heliport,,,,,100,,,,,,,,,,,,
CBD2,49.1199607211,-123.047267944,heliport,Delta (North) Heliport,,,,,10,,,,,,,,,,,,
CBD3,55.7449989318848,-120.182998657227,seaplane_base,Dawson Creek Seaplane Base,,,,,2145,,,,,,,,,,,,
CBD6,61.0297012329102,-123.388999938965,small_airport,Nahanni Butte Airport,,,,,600,,,,,,,,,,,,
CBD9,51.7332992553711,-124.733001708984,heliport,White Saddle Ranch Heliport,,,,,2925,,,,,,,,,,,,
CBE2,49.2832984924316,-115.150001525879,small_airport,Elko Airport,,,,,2850,,,,,,,,,,,,
CBE3,43.1865527902,-79.4742447138,heliport,Beamsville/Panterra Heliport,,,,,300,,,,,,,,,,,,
CBE7,53.2150001525879,-131.990997314453,seaplane_base,Alliford Bay Seaplane Base,,,,,,,,,,,,,,,,,
CBE8,53.0758018493652,-125.401000976562,seaplane_base,Moose Lake (Lodge) Seaplane Base,,,,,,,,,,,,,,,,,
CBE9,50.1683773781,-122.904754132,heliport,Whistler (Municipal) Heliport,,,,,2116,,,,,,,,,,,,
CBF2,43.808333333,-80.3119444444,small_airport,Belwood (Baird Field),,,,,1410,,,,,,,,,,,,
CBF4,49.132753634,-122.343615219,heliport,Mission (Public Safety) Heliport,,,,,85,,,,,,,,,,,,
CBF5,48.8465101417,-123.283567876,heliport,Mayne Island (Medical Emergency) Heliport,,,,,100,,,,,,,,,,,,
CBF6,54.3300018310547,-130.27799987793,heliport,Seal Cove (Public) Heliport,,,,,17,,,,,,,,,,,,
CBF7,48.418098449707,-123.388000488281,heliport,Victoria Harbour (Camel Point) Heliport,,,,,15,,,,,,,,,,,,
CBF8,59.0099983215332,-125.774002075195,seaplane_base,Muncho Lake/Mile 462 Seaplane Base,,,,,2681,,,,,,,,,,,,
CBF9,50.6088981628418,-118.731002807617,small_airport,Mabel Lake Airport,,,,,1410,,,,,,,,,,,,
CBG2,51.4294013977051,-121.209999084473,small_airport,Green Lake Airport,,,,,3550,,,,,,,,,,,,
CBG5,49.1857493056,-123.971756995,heliport,Nanaimo (Regional General Hospital) Heliport,,,,,292,,,,,,,,,,,,
CBG8,53.8775233186,-122.766669989,heliport,Prince George (Pacific Western Helicopters) Heliport,,,,,1940,,,,,,,,,,,,
CBG9,49.6814002991,-124.981002808,seaplane_base,Courtenay Airpark Seaplane Base,,,,,,,,,,,,,,,,,
CBH2,59.4258003234863,-120.797996520996,small_airport,Helmet Airport,,,,,1930,,,,,,,,,,,,
CBH4,61.5647010803223,-124.815002441406,small_airport,Prairie Creek Airport,,,,,2950,,,,,,,,,,,,
CBJ4,51.24169921875,-121.994003295898,small_airport,Echo Valley Airport,,,,,3650,,,,,,,,,,,,
CBJ8,54.0666999817,-124.883003235,seaplane_base,Fraser Lake Seaplane Base,,,,,2205,,,,,,,,,,,,
CBJ9,48.5311012268066,-124.457000732422,heliport,San Juan Point (Coast Guard) Heliport,,,,,25,,,,,,,,,,,,
CBK4,49.261946699,-123.124410957,heliport,Vancouver (General Hospital) Heliport,,,,,235,,,,,,,,,,,,
CBK5,49.2488391687,-124.783036038,heliport,Port Alberni (West Coast General Hospital) Heliport,,,,,272,,,,,,,,,,,,
CBK6,52.5149993896484,-121.044998168945,small_airport,Quesnel Lake Airport,,,,,2500,,,,,,,,,,,,
CBK7,58.8493995666504,-125.23999786377,small_airport,Mile 422 (Alaska Highway) Airport,,,,,2400,,,,,,,,,,,,
CBK8,48.4342939918,-123.325164914,heliport,Victoria (Royal Jubilee Hospital) Heliport,,,,,50,,,,,,,,,,,,
CBK9,48.8964004516602,-123.417999267578,heliport,Little Parker Island Heliport,,,,,22,,,,,,,,,,,,
